200	10	6
29	69	83	34	55	78	98	72	88	64	
1	17	85	12	40	81	85	26	72	18	
3	99	55	90	95	47	45	7	75	7	
51	84	61	15	31	38	50	43	34	37	
91	98	22	24	51	81	59	53	51	93	
83	32	59	8	80	33	35	80	45	36	
82	14	75	98	35	48	69	94	16	20	
64	30	91	27	12	65	81	48	10	59	
26	82	75	66	68	19	15	95	75	30	
39	68	44	90	96	82	99	1	82	22	
65	43	60	5	84	32	99	32	77	86	
43	19	34	2	93	59	91	21	65	28	
38	7	64	59	55	18	55	98	48	62	
78	77	10	55	67	10	16	55	34	53	
36	81	84	33	41	23	7	80	89	14	
14	66	92	82	82	5	14	83	59	90	
24	80	85	49	54	12	99	70	76	97	
88	85	51	25	29	90	64	72	3	38	
16	5	10	33	51	87	75	30	13	84	
92	86	17	65	55	61	7	73	46	98	
5	20	53	26	11	18	46	59	65	40	
93	73	24	12	77	29	76	14	49	98	
40	29	10	98	60	82	58	70	65	13	
66	91	85	42	46	3	8	73	74	96	
54	71	15	61	63	59	12	46	76	10	
28	6	82	34	34	27	39	60	89	69	
28	10	89	32	51	43	4	78	24	14	
27	41	86	73	17	11	80	85	82	55	
8	82	59	82	23	22	65	51	82	84	
65	86	91	56	21	82	79	63	84	54	
41	66	85	17	65	12	80	66	19	34	
25	17	71	4	16	93	41	32	72	38	
65	1	24	80	46	53	35	94	96	98	
70	58	37	73	7	34	40	13	5	6	
18	60	53	69	17	99	87	39	15	6	
96	39	13	13	24	49	80	8	78	2	
76	7	63	59	87	83	18	82	8	60	
8	41	15	29	48	41	40	57	88	52	
17	98	51	86	93	87	46	20	79	38	
71	23	36	6	87	57	64	56	19	42	
14	98	33	20	44	13	66	44	84	22	
55	2	19	72	23	3	27	48	97	59	
27	75	3	61	42	70	91	88	38	56	
80	71	45	33	47	25	36	93	33	71	
38	2	44	88	86	1	66	89	73	76	
2	64	2	56	35	3	10	37	42	22	
73	65	46	19	42	23	35	70	17	65	
47	2	40	60	35	51	86	66	13	36	
48	17	6	69	77	26	6	20	97	1	
30	63	32	66	30	14	89	93	4	8	
13	29	79	2	71	23	29	60	77	59	
62	14	5	69	79	41	31	42	17	70	
12	15	67	48	76	58	19	70	15	25	
85	20	46	94	72	18	63	72	49	22	
18	81	86	80	51	96	13	80	29	69	
49	91	8	93	87	52	60	44	71	88	
98	58	31	27	33	83	38	82	94	55	
40	75	65	42	31	76	36	18	21	25	
39	82	51	10	85	9	48	80	39	40	
19	50	65	94	16	82	89	25	64	14	
86	70	70	95	69	61	14	28	58	16	
36	44	25	67	48	35	91	95	26	75	
62	70	63	26	87	93	34	73	27	57	
10	12	12	80	27	91	79	66	20	45	
65	26	17	43	48	17	30	59	22	43	
20	14	76	67	78	64	82	73	3	21	
55	30	3	63	89	10	21	5	40	97	
13	21	46	51	42	60	63	33	65	61	
17	4	53	5	26	75	12	4	16	14	
63	82	78	99	44	37	81	36	85	15	
95	2	22	35	41	47	10	70	27	31	
89	3	65	88	68	92	52	47	80	64	
1	51	76	50	1	36	10	89	1	2	
74	33	82	37	52	51	37	33	45	82	
89	29	12	31	3	65	31	58	92	43	
73	53	96	84	25	47	22	12	43	57	
6	6	62	5	40	67	81	15	65	82	
90	36	98	61	17	76	8	66	28	13	
81	34	55	57	9	69	15	33	37	17	
62	65	3	5	51	11	1	70	54	60	
6	36	13	10	99	67	55	55	14	77	
67	7	51	2	56	52	90	22	73	4	
39	44	56	20	41	21	57	69	92	31	
91	2	84	87	99	15	33	97	52	65	
93	47	82	20	29	35	84	96	41	17	
47	85	21	96	86	15	24	29	25	24	
44	43	85	40	76	92	61	94	39	11	
5	94	70	83	24	70	40	33	15	32	
8	89	10	41	65	92	85	25	93	67	
17	62	78	11	98	60	98	64	29	33	
51	75	81	7	14	55	69	9	9	5	
1	87	85	34	52	69	60	53	56	11	
45	33	18	3	16	48	66	33	21	76	
55	39	4	70	24	59	39	84	12	20	
52	68	59	72	12	5	89	99	82	11	
79	18	17	80	38	96	75	76	96	11	
56	63	18	66	24	83	44	85	11	60	
70	23	86	51	85	83	77	13	57	98	
14	9	99	76	96	25	4	30	69	28	
66	32	65	18	14	94	39	10	27	10	
39	25	86	74	25	89	44	1	15	32	
16	67	25	96	40	98	18	42	67	27	
10	45	29	19	57	90	60	42	71	57	
29	37	78	83	23	60	76	30	71	88	
5	93	43	38	90	38	91	85	60	65	
3	40	5	78	4	77	84	93	99	61	
42	40	76	58	35	2	63	5	48	26	
76	97	75	86	43	82	75	2	18	17	
50	89	4	60	59	86	89	1	49	97	
95	37	66	84	71	48	59	99	12	64	
42	44	40	59	3	64	38	3	47	67	
55	60	63	64	88	13	75	41	50	62	
1	32	32	90	57	25	85	65	49	61	
97	30	60	60	13	93	9	35	73	35	
68	24	13	67	21	3	94	56	52	19	
25	23	33	86	17	76	27	4	62	53	
46	28	70	30	99	55	22	99	59	68	
19	53	95	70	69	75	88	78	83	82	
84	10	23	28	88	12	76	84	82	76	
17	40	45	1	3	23	54	22	61	65	
72	91	61	63	86	14	75	2	83	20	
37	21	64	12	27	5	56	13	63	38	
27	2	38	39	82	40	85	3	13	64	
1	62	10	94	16	6	91	72	57	52	
66	19	61	32	81	29	91	66	71	59	
48	94	62	55	84	46	44	66	36	99	
66	93	77	45	80	23	13	56	62	70	
9	16	44	24	79	13	23	80	41	12	
18	78	27	47	86	15	88	40	59	58	
90	77	97	31	7	53	41	83	8	23	
43	47	95	65	74	43	42	93	70	91	
75	20	25	53	14	22	92	74	51	89	
10	54	10	33	87	5	69	11	94	43	
77	52	79	45	59	58	59	47	18	39	
5	96	63	60	67	34	48	80	74	33	
49	44	21	54	71	99	17	58	23	27	
89	26	23	20	10	21	10	38	45	63	
99	48	3	41	45	81	71	23	89	18	
20	96	30	36	63	13	82	44	59	38	
92	93	24	18	62	40	72	37	31	29	
31	76	1	58	38	77	34	19	5	85	
20	63	14	88	11	85	60	48	64	65	
85	5	79	87	43	63	39	59	99	67	
76	43	58	35	55	32	80	71	18	91	
85	44	41	83	40	36	82	93	73	38	
64	99	68	25	54	70	33	63	19	60	
25	95	71	75	18	44	23	75	99	93	
51	4	77	83	82	74	75	74	9	49	
17	16	51	18	70	74	61	89	35	83	
87	56	72	13	19	4	44	69	83	25	
57	25	64	43	91	46	86	70	96	51	
24	25	53	75	15	23	55	43	13	73	
33	45	53	99	68	21	84	93	24	35	
37	51	16	60	58	80	85	33	26	38	
78	24	33	73	88	74	69	53	83	26	
97	37	55	29	45	73	34	30	14	93	
83	26	6	60	33	97	5	76	63	7	
90	79	89	58	16	38	75	24	46	81	
11	27	72	80	82	77	17	98	87	62	
19	35	4	84	35	92	65	48	48	69	
77	85	93	32	96	27	22	42	15	96	
2	16	90	62	71	85	38	89	41	27	
44	46	87	35	6	13	93	21	62	31	
7	85	24	52	69	63	62	16	73	95	
54	27	16	97	73	56	92	22	95	27	
14	45	17	20	75	95	62	73	68	54	
73	75	67	35	52	45	75	80	47	20	
63	90	89	7	86	3	7	42	13	40	
72	7	54	76	12	33	14	3	91	89	
70	39	45	19	90	12	50	62	89	22	
11	39	57	8	60	84	34	40	33	63	
78	76	33	8	98	78	37	44	5	25	
57	40	33	48	19	11	9	94	58	63	
13	62	6	87	93	6	55	73	5	56	
95	70	6	52	91	68	12	40	94	19	
21	19	71	65	10	96	34	6	25	47	
63	64	66	9	81	88	81	34	9	42	
62	29	30	26	86	73	7	85	74	87	
82	34	8	21	92	66	75	30	28	71	
16	16	96	44	97	3	88	71	3	24	
4	21	93	73	71	3	81	29	84	17	
93	79	99	76	82	56	25	99	31	27	
33	84	30	33	38	37	68	23	70	77	
10	88	68	95	9	35	53	78	25	92	
78	76	96	11	38	40	34	32	22	85	
95	6	78	28	84	15	15	39	69	78	
68	56	28	29	79	18	39	98	1	45	
22	25	86	42	30	9	88	30	24	40	
82	2	10	14	91	98	74	62	99	7	
10	16	24	67	54	29	57	93	35	78	
41	2	49	65	57	47	66	36	37	61	
85	55	52	83	38	36	96	98	60	58	
12	53	21	16	67	80	57	57	73	88	
73	27	97	55	58	43	85	85	97	92	
66	56	23	41	25	30	67	88	14	42	
77	75	19	53	56	90	35	72	78	67	
44	29	50	30	86	24	67	68	9	10	
38	5	60	48	12	41	39	94	3	26	
60	51	34	66	37	38	93	89	55	31	
30	95	30	3	83	5	25	37	72	38	
16	36	25	43	93	78	2	83	82	93	
75	34	51	58	9	67	24	3	27	96	
53	52	95	64	44	53	15	8	27	30	
37	32	42	32	16	5	44	99	14	85	
87	2	36	34	96	3	53	2	89	97	
76	29	52	44	33	78	42	83	5	26	
98	48	96	16	66	34	92	26	78	71	
39	42	35	52	56	82	5	39	87	76	
87	34	85	37	71	21	68	29	27	59	
37	83	51	48	61	37	18	30	54	74	
69	65	42	37	52	40	35	69	81	25	
10	84	19	83	13	9	30	8	5	92	
51	3	20	36	84	93	13	30	71	71	
27	54	79	62	59	39	13	16	85	18	
28	31	83	97	31	74	48	62	39	41	
11	25	11	95	79	76	1	60	2	12	
50	67	56	3	70	47	97	96	38	92	
47	87	44	35	50	79	22	98	94	55	
10	61	33	72	51	81	65	29	95	30	
52	84	20	87	8	92	4	22	38	45	
96	43	81	71	24	26	17	72	32	4	
81	74	49	22	84	62	62	59	50	56	
64	97	62	36	97	60	74	29	32	93	
31	8	2	94	71	96	60	2	66	5	
50	97	60	44	62	88	55	5	83	90	
27	52	97	63	97	35	46	73	65	53	
10	77	1	87	16	41	20	26	43	67	
54	90	13	48	2	23	49	30	4	99	
98	94	10	45	82	41	99	38	74	73	
14	41	86	4	41	73	48	31	53	54	
