300	10	6
1	76	38	47	9	91	85	89	25	1	
23	85	20	67	71	75	83	25	73	68	
54	28	17	79	86	77	56	30	21	47	
24	26	74	62	60	25	88	90	56	31	
59	74	29	27	14	55	25	65	27	60	
86	58	47	46	53	52	44	18	48	57	
26	93	28	3	47	27	17	83	59	98	
44	92	16	23	70	66	93	38	36	75	
37	4	31	76	76	75	89	31	56	77	
31	53	95	40	49	52	20	47	58	54	
14	20	10	66	94	27	89	54	89	7	
94	7	88	13	18	69	82	74	24	2	
45	65	58	33	53	89	67	16	38	54	
53	96	37	68	86	31	42	22	49	72	
22	68	65	44	3	99	76	17	2	11	
25	30	80	47	5	50	22	47	30	24	
95	44	97	10	14	68	79	43	50	4	
38	41	12	35	83	55	46	38	63	34	
63	62	34	70	78	50	67	89	20	33	
60	83	34	71	2	24	24	51	63	51	
59	29	60	11	78	28	54	94	32	62	
52	68	98	18	63	59	1	58	64	69	
64	74	49	94	39	47	6	5	47	59	
89	83	56	13	48	70	35	81	58	2	
21	64	41	3	33	73	96	18	59	18	
36	45	66	7	62	35	45	44	66	53	
56	45	75	54	72	30	50	39	91	36	
46	97	21	95	49	54	90	36	90	54	
11	33	43	4	37	76	37	69	35	94	
63	3	23	68	16	60	89	15	39	74	
58	42	41	88	87	69	18	75	88	20	
74	58	58	65	71	69	82	39	80	47	
35	88	99	24	14	1	73	85	36	59	
14	66	39	59	36	68	22	53	10	53	
47	51	47	4	52	41	26	97	6	60	
75	2	21	77	97	19	96	22	85	95	
83	17	88	37	36	58	99	9	71	79	
8	7	76	64	79	50	90	41	35	82	
7	13	73	51	14	69	6	25	33	19	
57	44	55	1	2	48	48	18	68	73	
32	38	22	91	89	2	18	41	19	7	
49	48	84	82	97	97	83	36	89	16	
81	90	71	66	18	79	14	90	70	25	
54	5	45	75	78	95	92	17	77	4	
26	39	38	55	31	59	45	27	44	4	
38	96	96	48	77	80	86	87	9	92	
95	78	38	32	1	2	29	44	88	74	
44	52	52	99	95	99	37	47	84	11	
60	61	65	9	31	4	2	92	22	12	
90	16	12	85	72	67	34	82	46	94	
81	43	78	81	81	8	38	9	92	57	
54	4	38	56	2	26	36	87	37	90	
35	5	83	58	8	61	87	9	27	47	
22	39	67	7	12	73	46	42	3	47	
80	13	68	45	35	93	3	60	56	35	
51	49	78	73	39	47	64	33	76	37	
11	81	76	4	40	54	48	92	25	43	
47	12	81	41	8	60	55	40	48	53	
